SNo,ObservationDate,State,Country,Last Update
460,1/31/2020,Jilin,Mainland China,1/31/2020 23:59
461,1/31/2020,Hong Kong,Hong Kong,1/31/2020 23:59
462,1/31/2020,Taiwan,Taiwan,1/31/2020 23:59
463,1/31/2020,Qinghai,Mainland China,1/31/2020 23:59
464,1/31/2020,Macau,Macau,1/31/2020 23:59
465,1/31/2020,Tibet,Mainland China,1/31/2020 23:59
466,1/31/2020,,Thailand,1/31/2020 23:59
467,1/31/2020,,Japan,1/31/2020 23:59
468,1/31/2020,,Singapore,1/31/2020 23:59
469,1/31/2020,,South Korea,1/31/2020 23:59
470,1/31/2020,,Malaysia,1/31/2020 23:59
471,1/31/2020,,France,1/31/2020 23:59
472,1/31/2020,Bavaria,Germany,1/31/2020 23:59
473,1/31/2020,New South Wales,Australia,1/31/2020 23:59
474,1/31/2020,,United Arab Emirates,1/31/2020 23:59
475,1/31/2020,Victoria,Australia,1/31/2020 23:59
476,1/31/2020,Illinois,US,1/31/2020 23:59
477,1/31/2020,California,US,1/31/2020 23:59
478,1/31/2020,,Vietnam,1/31/2020 23:59
479,1/31/2020,Ontario,Canada,1/31/2020 23:59
480,1/31/2020,Queensland,Australia,1/31/2020 23:59
481,1/31/2020,,Italy,1/31/2020 23:59
482,1/31/2020,,UK,1/31/2020 23:59
483,1/31/2020,,Russia,1/31/2020 23:59
484,1/31/2020,Washington,US,1/31/2020 23:59
485,1/31/2020,Arizona,US,1/31/2020 23:59
486,1/31/2020,,Nepal,1/31/2020 23:59
487,1/31/2020,British Columbia,Canada,1/31/2020 23:59
488,1/31/2020,,Cambodia,1/31/2020 23:59
489,1/31/2020,,Sri Lanka,1/31/2020 23:59
490,1/31/2020,,Finland,1/31/2020 23:59
491,1/31/2020,,Philippines,1/31/2020 23:59
492,1/31/2020,,India,1/31/2020 23:59
493,1/31/2020,,Sweden,1/31/2020 23:59
494,2/1/2020,Hubei,Mainland China,2/1/2020 11:53
495,2/1/2020,Zhejiang,Mainland China,2/1/2020 10:53
496,2/1/2020,Guangdong,Mainland China,2/1/2020 14:23
497,2/1/2020,Henan,Mainland China,2/1/2020 1:52
498,2/1/2020,Hunan,Mainland China,2/1/2020 11:03
499,2/1/2020,Anhui,Mainland China,2/1/2020 13:33
500,2/1/2020,Jiangxi,Mainland China,2/1/2020 1:52
501,2/1/2020,Chongqing,Mainland China,2/1/2020 8:43
502,2/1/2020,Sichuan,Mainland China,2/1/2020 1:52
503,2/1/2020,Shandong,Mainland China,2/1/2020 7:51
504,2/1/2020,Jiangsu,Mainland China,2/1/2020 14:03
505,2/1/2020,Shanghai,Mainland China,2/1/2020 6:05
506,2/1/2020,Beijing,Mainland China,2/1/2020 9:17
507,2/1/2020,Fujian,Mainland China,2/1/2020 5:37
508,2/1/2020,Shaanxi,Mainland China,2/1/2020 5:37
509,2/1/2020,Guangxi,Mainland China,2/1/2020 1:52
510,2/1/2020,Hebei,Mainland China,2/1/2020 1:52
511,2/1/2020,Yunnan,Mainland China,2/1/2020 15:53
512,2/1/2020,Heilongjiang,Mainland China,2/1/2020 10:33
513,2/1/2020,Liaoning,Mainland China,2/1/2020 15:23
514,2/1/2020,Hainan,Mainland China,2/1/2020 8:43
515,2/1/2020,Shanxi,Mainland China,2/1/2020 1:52
516,2/1/2020,Tianjin,Mainland China,2/1/2020 15:43
517,2/1/2020,Gansu,Mainland China,2/1/2020 15:43
518,2/1/2020,Guizhou,Mainland China,1/31/2020 15:20
519,2/1/2020,Ningxia,Mainland China,2/1/2020 2:13
520,2/1/2020,Inner Mongolia,Mainland China,2/1/2020 5:37
521,2/1/2020,,Japan,2/1/2020 18:53
522,2/1/2020,,Thailand,1/31/2020 10:37
523,2/1/2020,Xinjiang,Mainland China,2/1/2020 5:37
524,2/1/2020,Jilin,Mainland China,2/1/2020 1:52
525,2/1/2020,,Singapore,2/1/2020 5:37
526,2/1/2020,Hong Kong,Hong Kong,2/1/2020 5:37
527,2/1/2020,,South Korea,2/1/2020 10:43
528,2/1/2020,Taiwan,Taiwan,1/31/2020 15:20
529,2/1/2020,Qinghai,Mainland China,2/1/2020 5:37
530,2/1/2020,,Malaysia,1/31/2020 8:15
531,2/1/2020,,Germany,2/1/2020 18:33
532,2/1/2020,Macau,Macau,1/31/2020 8:15
533,2/1/2020,,France,2/1/2020 1:52
534,2/1/2020,,Vietnam,2/1/2020 7:38
535,2/1/2020,New South Wales,Australia,2/1/2020 18:12
536,2/1/2020,Victoria,Australia,2/1/2020 18:12
537,2/1/2020,,United Arab Emirates,1/31/2020 8:15
538,2/1/2020,Queensland,Australia,2/1/2020 18:12
539,2/1/2020,Ontario,Canada,2/1/2020 18:12
540,2/1/2020,,Italy,1/31/2020 8:15
541,2/1/2020,,Russia,1/31/2020 16:13
542,2/1/2020,,UK,2/1/2020 1:52
543,2/1/2020,"Chicago, IL",US,2/1/2020 19:43
544,2/1/2020,South Australia,Australia,2/1/2020 18:12
545,2/1/2020,,Cambodia,1/31/2020 8:15
546,2/1/2020,British Columbia,Canada,2/1/2020 18:12
547,2/1/2020,,Finland,1/31/2020 8:15
548,2/1/2020,,India,1/31/2020 8:15
549,2/1/2020,Tibet,Mainland China,2/1/2020 1:52
550,2/1/2020,,Nepal,1/31/2020 8:15
551,2/1/2020,,Philippines,2/1/2020 17:43
552,2/1/2020,,Spain,2/1/2020 2:13
553,2/1/2020,,Sri Lanka,1/31/2020 8:15
554,2/1/2020,,Sweden,2/1/2020 2:13
555,2/1/2020,"Boston, MA",US,2/1/2020 19:43
556,2/1/2020,"Los Angeles, CA",US,2/1/2020 19:53
557,2/1/2020,"Orange, CA",US,2/1/2020 19:53
558,2/1/2020,"Santa Clara, CA",US,2/1/2020 19:53
559,2/1/2020,"Seattle, WA",US,2/1/2020 19:43
560,2/1/2020,"Tempe, AZ",US,2/1/2020 19:43
561,2/2/2020,Hubei,Mainland China,2020-02-02T23:43:02
562,2/2/2020,Zhejiang,Mainland China,2020-02-02T18:03:05
563,2/2/2020,Guangdong,Mainland China,2020-02-02T18:03:05
564,2/2/2020,Henan,Mainland China,2020-02-02T18:03:05
565,2/2/2020,Hunan,Mainland China,2020-02-02T18:03:05
566,2/2/2020,Anhui,Mainland China,2020-02-02T18:03:05
567,2/2/2020,Jiangxi,Mainland China,2020-02-02T18:03:05
568,2/2/2020,Chongqing,Mainland China,2020-02-02T23:33:02
569,2/2/2020,Jiangsu,Mainland China,2020-02-02T18:03:05
570,2/2/2020,Sichuan,Mainland China,2020-02-02T18:03:05
571,2/2/2020,Shandong,Mainland China,2020-02-02T18:03:05
572,2/2/2020,Beijing,Mainland China,2020-02-02T08:43:02
573,2/2/2020,Shanghai,Mainland China,2020-02-02T05:53:02
574,2/2/2020,Fujian,Mainland China,2020-02-02T03:43:01
575,2/2/2020,Shaanxi,Mainland China,2020-02-02T03:23:14
576,2/2/2020,Guangxi,Mainland China,2020-02-02T00:23:13
577,2/2/2020,Yunnan,Mainland China,2020-02-02T18:03:05
578,2/2/2020,Hebei,Mainland China,2020-02-02T02:53:02
579,2/2/2020,Heilongjiang,Mainland China,2020-02-02T03:23:14
580,2/2/2020,Liaoning,Mainland China,2020-02-02T18:03:05
581,2/2/2020,Shanxi,Mainland China,2020-02-02T23:23:13
582,2/2/2020,Hainan,Mainland China,2020-02-02T18:03:05
583,2/2/2020,Gansu,Mainland China,2020-02-02T23:43:02
584,2/2/2020,Tianjin,Mainland China,2020-02-02T09:43:01
585,2/2/2020,Guizhou,Mainland China,2020-02-02T01:03:32
586,2/2/2020,Ningxia,Mainland China,2020-02-02T01:43:02
587,2/2/2020,Inner Mongolia,Mainland China,2020-02-02T03:43:01
588,2/2/2020,Jilin,Mainland China,2020-02-02T02:33:02
589,2/2/2020,Xinjiang,Mainland China,2020-02-02T00:43:02
590,2/2/2020,,Japan,2020-02-01T18:53:03
591,2/2/2020,,Thailand,2020-01-31T10:37:00
592,2/2/2020,,Singapore,2020-02-02T01:03:32
593,2/2/2020,Hong Kong,Hong Kong,2020-02-02T23:53:02
594,2/2/2020,,South Korea,2020-02-02T02:23:13
595,2/2/2020,Qinghai,Mainland China,2020-02-02T05:33:03
596,2/2/2020,,Germany,2020-02-02T18:03:05
597,2/2/2020,Taiwan,Taiwan,2020-01-31T15:20:56
598,2/2/2020,Macau,Macau,2020-02-02T04:23:14
599,2/2/2020,,Malaysia,2020-01-31T08:15:53
600,2/2/2020,,France,2020-02-01T01:52:40
601,2/2/2020,,Vietnam,2020-02-01T07:38:12
602,2/2/2020,,United Arab Emirates,2020-02-02T05:43:01
603,2/2/2020,New South Wales,Australia,2020-02-01T18:12:49
604,2/2/2020,Victoria,Australia,2020-02-01T18:12:49
605,2/2/2020,Ontario,Canada,2020-02-01T18:12:49
606,2/2/2020,Queensland,Australia,2020-02-02T22:33:07
607,2/2/2020,South Australia,Australia,2020-02-02T22:33:07
608,2/2/2020,,India,2020-02-02T06:03:08
609,2/2/2020,,Italy,2020-01-31T08:15:53
610,2/2/2020,,Philippines,2020-02-02T03:33:07
611,2/2/2020,,Russia,2020-01-31T16:13:45
612,2/2/2020,,UK,2020-02-01T01:52:40
613,2/2/2020,"Chicago, IL",US,2020-02-01T19:43:03
614,2/2/2020,,Cambodia,2020-01-31T08:15:53
615,2/2/2020,British Columbia,Canada,2020-02-01T18:12:49
616,2/2/2020,,Finland,2020-01-31T08:15:53
617,2/2/2020,Tibet,Mainland China,2020-02-01T01:52:40
618,2/2/2020,,Nepal,2020-01-31T08:15:53
619,2/2/2020,,Spain,2020-02-01T23:43:02
620,2/2/2020,,Sri Lanka,2020-01-31T08:15:53
621,2/2/2020,,Sweden,2020-02-01T02:13:26
622,2/2/2020,"Boston, MA",US,2020-02-01T19:43:03
623,2/2/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
624,2/2/2020,"Orange, CA",US,2020-02-01T19:53:03
625,2/2/2020,"Santa Clara, CA",US,2020-02-01T19:53:03
626,2/2/2020,"Seattle, WA",US,2020-02-01T19:43:03
627,2/2/2020,"Tempe, AZ",US,2020-02-01T19:43:03
628,2/3/2020,Hubei,Mainland China,2020-02-03T23:23:03
629,2/3/2020,Guangdong,Mainland China,2020-02-03T12:53:02
630,2/3/2020,Zhejiang,Mainland China,2020-02-03T13:33:02
631,2/3/2020,Henan,Mainland China,2020-02-03T17:11:34
632,2/3/2020,Hunan,Mainland China,2020-02-03T11:03:10
633,2/3/2020,Anhui,Mainland China,2020-02-03T17:11:34
634,2/3/2020,Jiangxi,Mainland China,2020-02-03T01:33:02
635,2/3/2020,Chongqing,Mainland China,2020-02-03T23:43:02
636,2/3/2020,Jiangsu,Mainland China,2020-02-03T11:03:10
637,2/3/2020,Shandong,Mainland China,2020-02-03T17:11:34
638,2/3/2020,Sichuan,Mainland China,2020-02-03T11:23:23
639,2/3/2020,Beijing,Mainland China,2020-02-03T09:23:05
640,2/3/2020,Shanghai,Mainland China,2020-02-03T07:03:12
641,2/3/2020,Fujian,Mainland China,2020-02-03T11:33:13
642,2/3/2020,Shaanxi,Mainland China,2020-02-03T02:33:02
643,2/3/2020,Guangxi,Mainland China,2020-02-03T12:33:02
644,2/3/2020,Heilongjiang,Mainland China,2020-02-03T07:13:19
645,2/3/2020,Yunnan,Mainland China,2020-02-03T23:23:03
646,2/3/2020,Hebei,Mainland China,2020-02-03T00:23:14
647,2/3/2020,Liaoning,Mainland China,2020-02-03T17:11:34
648,2/3/2020,Shanxi,Mainland China,2020-02-03T23:13:11
649,2/3/2020,Hainan,Mainland China,2020-02-03T17:11:34
650,2/3/2020,Tianjin,Mainland China,2020-02-03T13:53:03
651,2/3/2020,Gansu,Mainland China,2020-02-03T23:03:08
652,2/3/2020,Guizhou,Mainland China,2020-02-03T01:03:22
653,2/3/2020,Inner Mongolia,Mainland China,2020-02-03T03:03:09
654,2/3/2020,Jilin,Mainland China,2020-02-03T00:53:03
655,2/3/2020,Ningxia,Mainland China,2020-02-03T08:33:03
656,2/3/2020,Xinjiang,Mainland China,2020-02-03T01:13:21
657,2/3/2020,,Japan,2020-02-01T18:53:03
658,2/3/2020,,Thailand,2020-01-31T10:37:00
659,2/3/2020,,Singapore,2020-02-02T01:03:32
660,2/3/2020,Hong Kong,Hong Kong,2020-02-02T23:53:02
661,2/3/2020,,South Korea,2020-02-02T02:23:13
662,2/3/2020,Qinghai,Mainland China,2020-02-03T02:43:01
663,2/3/2020,,Germany,2020-02-03T20:53:02
664,2/3/2020,Taiwan,Taiwan,2020-01-31T15:20:56
665,2/3/2020,Macau,Macau,2020-02-02T04:23:14
666,2/3/2020,,Malaysia,2020-01-31T08:15:53
667,2/3/2020,,Vietnam,2020-02-03T21:43:02
668,2/3/2020,,France,2020-02-01T01:52:40
669,2/3/2020,,United Arab Emirates,2020-02-02T05:43:01
670,2/3/2020,New South Wales,Australia,2020-02-01T18:12:49
671,2/3/2020,Victoria,Australia,2020-02-01T18:12:49
672,2/3/2020,Ontario,Canada,2020-02-01T18:12:49
673,2/3/2020,,India,2020-02-03T21:43:02
674,2/3/2020,Queensland,Australia,2020-02-02T22:33:07
675,2/3/2020,South Australia,Australia,2020-02-02T22:33:07
676,2/3/2020,,Italy,2020-01-31T08:15:53
677,2/3/2020,,Philippines,2020-02-02T03:33:07
678,2/3/2020,,Russia,2020-01-31T16:13:45
679,2/3/2020,,UK,2020-02-01T01:52:40
680,2/3/2020,"Chicago, IL",US,2020-02-01T19:43:03
681,2/3/2020,"San Benito, CA",US,2020-02-03T03:53:02
682,2/3/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
683,2/3/2020,,Cambodia,2020-01-31T08:15:53
684,2/3/2020,British Columbia,Canada,2020-02-01T18:12:49
685,2/3/2020,,Finland,2020-01-31T08:15:53
686,2/3/2020,Tibet,Mainland China,2020-02-01T01:52:40
687,2/3/2020,,Nepal,2020-01-31T08:15:53
688,2/3/2020,,Spain,2020-02-01T23:43:02
689,2/3/2020,,Sri Lanka,2020-01-31T08:15:53
690,2/3/2020,,Sweden,2020-02-01T02:13:26
691,2/3/2020,"Boston, MA",US,2020-02-01T19:43:03
692,2/3/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
693,2/3/2020,"Orange, CA",US,2020-02-01T19:53:03
694,2/3/2020,"Seattle, WA",US,2020-02-01T19:43:03
695,2/3/2020,"Tempe, AZ",US,2020-02-01T19:43:03
696,2/4/2020,Hubei,Mainland China,2020-02-04T23:43:01
697,2/4/2020,Zhejiang,Mainland China,2020-02-04T13:03:07
698,2/4/2020,Guangdong,Mainland China,2020-02-04T13:03:07
699,2/4/2020,Henan,Mainland China,2020-02-04T11:53:02
700,2/4/2020,Hunan,Mainland China,2020-02-04T14:03:03
701,2/4/2020,Anhui,Mainland China,2020-02-04T05:33:01
702,2/4/2020,Jiangxi,Mainland China,2020-02-04T14:43:02
703,2/4/2020,Chongqing,Mainland China,2020-02-04T23:43:01
704,2/4/2020,Jiangsu,Mainland China,2020-02-04T11:53:02
705,2/4/2020,Sichuan,Mainland China,2020-02-04T01:43:02
706,2/4/2020,Shandong,Mainland China,2020-02-04T12:03:04
707,2/4/2020,Beijing,Mainland China,2020-02-04T08:33:01
708,2/4/2020,Shanghai,Mainland China,2020-02-04T06:33:02
709,2/4/2020,Fujian,Mainland China,2020-02-04T12:13:11
710,2/4/2020,Heilongjiang,Mainland China,2020-02-04T07:43:01
711,2/4/2020,Shaanxi,Mainland China,2020-02-04T12:33:02
712,2/4/2020,Guangxi,Mainland China,2020-02-04T05:53:01
713,2/4/2020,Hebei,Mainland China,2020-02-04T08:53:01
714,2/4/2020,Yunnan,Mainland China,2020-02-04T23:23:02
715,2/4/2020,Liaoning,Mainland China,2020-02-04T14:13:08
716,2/4/2020,Shanxi,Mainland China,2020-02-04T23:23:02
717,2/4/2020,Hainan,Mainland China,2020-02-04T11:33:03
718,2/4/2020,Tianjin,Mainland China,2020-02-04T13:33:02
719,2/4/2020,Guizhou,Mainland China,2020-02-04T10:43:02
720,2/4/2020,Gansu,Mainland China,2020-02-04T15:43:02
721,2/4/2020,Jilin,Mainland China,2020-02-04T00:23:05
722,2/4/2020,Inner Mongolia,Mainland China,2020-02-04T03:03:07
723,2/4/2020,Ningxia,Mainland China,2020-02-04T02:13:18
724,2/4/2020,Xinjiang,Mainland China,2020-02-04T01:33:01
725,2/4/2020,,Thailand,2020-02-04T15:33:03
726,2/4/2020,,Singapore,2020-02-04T15:33:03
727,2/4/2020,,Japan,2020-02-04T16:43:03
728,2/4/2020,Hong Kong,Hong Kong,2020-02-04T09:03:02
729,2/4/2020,,South Korea,2020-02-04T15:33:03
730,2/4/2020,Qinghai,Mainland China,2020-02-04T01:33:01
731,2/4/2020,,Germany,2020-02-03T20:53:02
732,2/4/2020,Taiwan,Taiwan,2020-02-04T14:53:02
733,2/4/2020,Macau,Macau,2020-02-04T04:43:02
734,2/4/2020,,Malaysia,2020-02-04T07:33:02
735,2/4/2020,,Vietnam,2020-02-03T21:43:02
736,2/4/2020,,France,2020-02-01T01:52:40
737,2/4/2020,,United Arab Emirates,2020-02-02T05:43:01
738,2/4/2020,New South Wales,Australia,2020-02-01T18:12:49
739,2/4/2020,Victoria,Australia,2020-02-01T18:12:49
740,2/4/2020,Queensland,Australia,2020-02-04T16:53:03
741,2/4/2020,,India,2020-02-03T21:43:02
742,2/4/2020,South Australia,Australia,2020-02-02T22:33:07
743,2/4/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
744,2/4/2020,,Italy,2020-01-31T08:15:53
745,2/4/2020,,Philippines,2020-02-02T03:33:07
746,2/4/2020,,Russia,2020-01-31T16:13:45
747,2/4/2020,,UK,2020-02-01T01:52:40
748,2/4/2020,"Chicago, IL",US,2020-02-01T19:43:03
749,2/4/2020,"San Benito, CA",US,2020-02-03T03:53:02
750,2/4/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
751,2/4/2020,,Belgium,2020-02-04T15:43:02
752,2/4/2020,,Cambodia,2020-01-31T08:15:53
753,2/4/2020,British Columbia,Canada,2020-02-01T18:12:49
754,2/4/2020,"London, ON",Canada,2020-02-04T00:03:11
755,2/4/2020,,Finland,2020-01-31T08:15:53
756,2/4/2020,Tibet,Mainland China,2020-02-01T01:52:40
757,2/4/2020,,Nepal,2020-01-31T08:15:53
758,2/4/2020,,Spain,2020-02-01T23:43:02
759,2/4/2020,,Sri Lanka,2020-01-31T08:15:53
760,2/4/2020,,Sweden,2020-02-01T02:13:26
761,2/4/2020,"Boston, MA",US,2020-02-01T19:43:03
762,2/4/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
763,2/4/2020,"Orange, CA",US,2020-02-01T19:53:03
764,2/4/2020,"Seattle, WA",US,2020-02-01T19:43:03
765,2/4/2020,"Tempe, AZ",US,2020-02-01T19:43:03
766,2/5/2020,Hubei,Mainland China,2020-02-05T23:13:12
767,2/5/2020,Guangdong,Mainland China,2020-02-05T13:23:04
768,2/5/2020,Zhejiang,Mainland China,2020-02-05T15:13:02
769,2/5/2020,Henan,Mainland China,2020-02-05T15:03:02
770,2/5/2020,Hunan,Mainland China,2020-02-05T15:23:02
771,2/5/2020,Jiangxi,Mainland China,2020-02-05T01:33:07
772,2/5/2020,Anhui,Mainland China,2020-02-05T13:43:02
773,2/5/2020,Chongqing,Mainland China,2020-02-05T23:43:02
774,2/5/2020,Jiangsu,Mainland China,2020-02-05T12:43:02
775,2/5/2020,Shandong,Mainland China,2020-02-05T10:13:13
776,2/5/2020,Sichuan,Mainland China,2020-02-05T10:13:13
777,2/5/2020,Beijing,Mainland China,2020-02-05T05:43:02
778,2/5/2020,Shanghai,Mainland China,2020-02-05T06:23:04
779,2/5/2020,Fujian,Mainland China,2020-02-05T12:33:01
780,2/5/2020,Heilongjiang,Mainland China,2020-02-05T12:13:04
781,2/5/2020,Shaanxi,Mainland China,2020-02-05T08:43:01
782,2/5/2020,Guangxi,Mainland China,2020-02-05T12:03:08
783,2/5/2020,Hebei,Mainland China,2020-02-05T11:23:18
784,2/5/2020,Yunnan,Mainland China,2020-02-05T23:33:02
785,2/5/2020,Hainan,Mainland China,2020-02-05T16:43:04
786,2/5/2020,Liaoning,Mainland China,2020-02-05T15:23:02
787,2/5/2020,Shanxi,Mainland China,2020-02-05T15:23:02
788,2/5/2020,Tianjin,Mainland China,2020-02-05T03:43:02
789,2/5/2020,Guizhou,Mainland China,2020-02-05T12:33:02
790,2/5/2020,Gansu,Mainland China,2020-02-05T16:23:06
791,2/5/2020,Jilin,Mainland China,2020-02-05T11:03:16
792,2/5/2020,Inner Mongolia,Mainland China,2020-02-05T08:53:02
793,2/5/2020,Ningxia,Mainland China,2020-02-04T02:13:18
794,2/5/2020,Xinjiang,Mainland China,2020-02-05T02:03:13
795,2/5/2020,,Singapore,2020-02-05T16:33:03
796,2/5/2020,,Thailand,2020-02-04T15:33:03
797,2/5/2020,,Japan,2020-02-04T16:43:03
798,2/5/2020,Hong Kong,Hong Kong,2020-02-05T13:13:10
799,2/5/2020,,South Korea,2020-02-05T15:33:01
800,2/5/2020,Qinghai,Mainland China,2020-02-05T03:13:05
801,2/5/2020,,Germany,2020-02-03T20:53:02
802,2/5/2020,,Malaysia,2020-02-05T15:43:02
803,2/5/2020,Taiwan,Taiwan,2020-02-04T14:53:02
804,2/5/2020,Macau,Macau,2020-02-04T04:43:02
805,2/5/2020,,Vietnam,2020-02-03T21:43:02
806,2/5/2020,,France,2020-02-01T01:52:40
807,2/5/2020,,United Arab Emirates,2020-02-02T05:43:01
808,2/5/2020,New South Wales,Australia,2020-02-01T18:12:49
809,2/5/2020,Victoria,Australia,2020-02-01T18:12:49
810,2/5/2020,Queensland,Australia,2020-02-04T16:53:03
811,2/5/2020,,India,2020-02-03T21:43:02
812,2/5/2020,South Australia,Australia,2020-02-02T22:33:07
813,2/5/2020,British Columbia,Canada,2020-02-05T17:33:03
814,2/5/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
815,2/5/2020,,Italy,2020-01-31T08:15:53
816,2/5/2020,,Philippines,2020-02-02T03:33:07
817,2/5/2020,,Russia,2020-01-31T16:13:45
818,2/5/2020,,UK,2020-02-01T01:52:40
819,2/5/2020,"Chicago, IL",US,2020-02-01T19:43:03
820,2/5/2020,"San Benito, CA",US,2020-02-03T03:53:02
821,2/5/2020,"Santa Clara, CA",US,2020-02-03T00:43:02
822,2/5/2020,,Belgium,2020-02-04T15:43:02
823,2/5/2020,,Cambodia,2020-01-31T08:15:53
824,2/5/2020,"London, ON",Canada,2020-02-04T00:03:11
825,2/5/2020,,Finland,2020-01-31T08:15:53
826,2/5/2020,Tibet,Mainland China,2020-02-01T01:52:40
827,2/5/2020,,Nepal,2020-01-31T08:15:53
828,2/5/2020,,Spain,2020-02-01T23:43:02
829,2/5/2020,,Sri Lanka,2020-01-31T08:15:53
830,2/5/2020,,Sweden,2020-02-01T02:13:26
831,2/5/2020,"Boston, MA",US,2020-02-01T19:43:03
832,2/5/2020,"Los Angeles, CA",US,2020-02-01T19:53:03
833,2/5/2020,"Madison, WI",US,2020-02-05T21:53:02
834,2/5/2020,"Orange, CA",US,2020-02-01T19:53:03
835,2/5/2020,"Seattle, WA",US,2020-02-01T19:43:03
836,2/5/2020,"Tempe, AZ",US,2020-02-01T19:43:03
837,2/6/2020,Hubei,Mainland China,2020-02-06T23:23:02
838,2/6/2020,Guangdong,Mainland China,2020-02-06T12:43:02
839,2/6/2020,Zhejiang,Mainland China,2020-02-06T10:53:04
840,2/6/2020,Henan,Mainland China,2020-02-06T11:23:14
841,2/6/2020,Hunan,Mainland China,2020-02-06T13:13:06
842,2/6/2020,Jiangxi,Mainland China,2020-02-06T02:33:01
843,2/6/2020,Anhui,Mainland China,2020-02-06T13:33:02
844,2/6/2020,Chongqing,Mainland China,2020-02-06T23:33:02
845,2/6/2020,Jiangsu,Mainland China,2020-02-06T08:03:10
846,2/6/2020,Shandong,Mainland China,2020-02-06T07:53:02
847,2/6/2020,Sichuan,Mainland China,2020-02-06T08:03:10
848,2/6/2020,Beijing,Mainland China,2020-02-06T03:23:11
849,2/6/2020,Shanghai,Mainland China,2020-02-06T06:53:07
850,2/6/2020,Heilongjiang,Mainland China,2020-02-06T08:13:06
851,2/6/2020,Fujian,Mainland China,2020-02-06T11:03:19
852,2/6/2020,Shaanxi,Mainland China,2020-02-06T13:53:02
853,2/6/2020,Guangxi,Mainland China,2020-02-06T04:13:13
854,2/6/2020,Hebei,Mainland China,2020-02-06T13:53:02
855,2/6/2020,Yunnan,Mainland China,2020-02-06T09:43:02
856,2/6/2020,Hainan,Mainland China,2020-02-06T11:13:24
857,2/6/2020,Shanxi,Mainland China,2020-02-06T23:03:02
858,2/6/2020,Liaoning,Mainland China,2020-02-06T14:33:02
859,2/6/2020,Tianjin,Mainland China,2020-02-06T23:43:01
860,2/6/2020,Guizhou,Mainland China,2020-02-06T09:53:02
861,2/6/2020,Gansu,Mainland China,2020-02-05T16:23:06
862,2/6/2020,Jilin,Mainland China,2020-02-06T14:23:04
863,2/6/2020,Inner Mongolia,Mainland China,2020-02-06T02:23:08
864,2/6/2020,,Japan,2020-02-06T02:53:03
865,2/6/2020,Ningxia,Mainland China,2020-02-06T02:13:15
866,2/6/2020,Xinjiang,Mainland China,2020-02-06T01:13:08
867,2/6/2020,,Singapore,2020-02-05T16:33:03
868,2/6/2020,,Thailand,2020-02-04T15:33:03
869,2/6/2020,Hong Kong,Hong Kong,2020-02-06T14:43:02
870,2/6/2020,,South Korea,2020-02-06T02:53:03
871,2/6/2020,Qinghai,Mainland China,2020-02-06T02:13:15
872,2/6/2020,Taiwan,Taiwan,2020-02-06T15:03:04
873,2/6/2020,,Germany,2020-02-03T20:53:02
874,2/6/2020,,Malaysia,2020-02-05T15:43:02
875,2/6/2020,Macau,Macau,2020-02-06T14:23:04
876,2/6/2020,,Vietnam,2020-02-06T01:13:08
877,2/6/2020,,France,2020-02-01T01:52:40
878,2/6/2020,,United Arab Emirates,2020-02-02T05:43:01
879,2/6/2020,New South Wales,Australia,2020-02-06T03:13:22
880,2/6/2020,Queensland,Australia,2020-02-06T02:53:03
881,2/6/2020,Victoria,Australia,2020-02-01T18:12:49
882,2/6/2020,,India,2020-02-03T21:43:02
883,2/6/2020,South Australia,Australia,2020-02-02T22:33:07
884,2/6/2020,British Columbia,Canada,2020-02-05T17:33:03
885,2/6/2020,"Toronto, ON",Canada,2020-02-04T00:13:06
886,2/6/2020,,Italy,2020-01-31T08:15:53
887,2/6/2020,,Philippines,2020-02-02T03:33:07
888,2/6/2020,,Russia,2020-01-31T16:13:45
889,2/6/2020,,UK,2020-02-01T01:52:40
890,2/6/2020,"Chicago, IL",US,2020-02-01T19:43:03
891,2/6/2020,"San Benito, CA",US,2020-02-03T03:53:02
